city,station_name,time,aqi,pm25,pm10,pm1,no2,so2,co,o3,humidity,temperature,pressure,wind,rain
Bekasi,Bekasi Kayuringin,2026-05-06 00:00:00,45,45,23,,60,13,0,1,,,,,
Jakarta,The Pakubuwono Menteng,2026-05-06 00:02:48,97,97,34,75,,,,,58,29.1,,,
Depok,Cinere - Nafas,2026-05-06 00:02:31,156,156,61,129,,,,,67,27,,,
Bogor,Kabupaten Bogor Leuwiliang,2026-05-06 00:00:00,80,58,25,,4,9,0,80,,,,,
Tangerang,Tangerang Pasir Jaya,2026-05-06 00:00:00,68,68,34,,58,63,0,65,,,,,
Bekasi,Bekasi Kayuringin,2026-05-06 00:00:00,45,45,23,,60,13,0,1,,,,,
Jakarta,The Pakubuwono Menteng,2026-05-06 00:03:49,94,94,33,75,,,,,58,29.1,,,
Depok,Cinere - Nafas,2026-05-06 00:03:31,157,157,61,129,,,,,67,27,,,
Bogor,Kabupaten Bogor Leuwiliang,2026-05-06 00:00:00,80,58,25,,4,9,0,80,,,,,
Tangerang,Tangerang Pasir Jaya,2026-05-06 00:00:00,68,68,34,,58,63,0,65,,,,,
Bekasi,Bekasi Kayuringin,2026-05-06 00:00:00,45,45,23,,60,13,0,1,,,,,
Jakarta,The Pakubuwono Menteng,2026-05-06 00:05:51,101,101,41,79,,,,,58,29.1,,,
Depok,Cinere - Nafas,2026-05-06 00:03:31,157,157,61,129,,,,,67,27,,,
Bogor,Kabupaten Bogor Leuwiliang,2026-05-06 00:00:00,80,58,25,,4,9,0,80,,,,,
Tangerang,Tangerang Pasir Jaya,2026-05-06 00:00:00,68,68,34,,58,63,0,65,,,,,
Bekasi,Bekasi Kayuringin,2026-05-06 00:00:00,45,45,23,,60,13,0,1,,,,,
Jakarta,The Pakubuwono Menteng,2026-05-06 00:06:49,101,101,39,79,,,,,58,29.1,,,
Depok,Cinere - Nafas,2026-05-06 00:06:32,157,157,61,126,,,,,67,27,,,
Bogor,Kabupaten Bogor Leuwiliang,2026-05-06 00:00:00,80,58,25,,4,9,0,80,,,,,
Tangerang,Tangerang Pasir Jaya,2026-05-06 00:00:00,68,68,34,,58,63,0,65,,,,,
Bekasi,Bekasi Kayuringin,2026-05-06 00:00:00,45,45,23,,60,13,0,1,,,,,
Jakarta,The Pakubuwono Menteng,2026-05-06 00:07:49,105,105,40,79,,,,,58,29.1,,,
Depok,Cinere - Nafas,2026-05-06 00:07:32,157,157,60,130,,,,,67,27,,,
Bogor,Kabupaten Bogor Leuwiliang,2026-05-06 00:00:00,80,58,25,,4,9,0,80,,,,,
Tangerang,Tangerang Pasir Jaya,2026-05-06 00:00:00,68,68,34,,58,63,0,65,,,,,
Bekasi,Bekasi Kayuringin,2026-05-06 00:00:00,45,45,23,,60,13,0,1,,,,,
Jakarta,The Pakubuwono Menteng,2026-05-06 00:08:49,103,103,39,79,,,,,58,29.1,,,
Depok,Cinere - Nafas,2026-05-06 00:08:32,158,158,62,130,,,,,67,27,,,
Bogor,Kabupaten Bogor Leuwiliang,2026-05-06 00:00:00,80,58,25,,4,9,0,80,,,,,
Tangerang,Tangerang Pasir Jaya,2026-05-06 00:00:00,68,68,34,,58,63,0,65,,,,,
Bekasi,Bekasi Kayuringin,2026-05-06 00:00:00,45,45,23,,60,13,0,1,,,,,
Jakarta,The Pakubuwono Menteng,2026-05-06 00:10:49,101,101,38,79,,,,,58,29.1,,,
Depok,Cinere - Nafas,2026-05-06 00:10:32,157,157,60,126,,,,,67,27,,,
Bogor,Kabupaten Bogor Leuwiliang,2026-05-06 00:00:00,80,58,25,,4,9,0,80,,,,,
Tangerang,Tangerang Pasir Jaya,2026-05-06 00:00:00,68,68,34,,58,63,0,65,,,,,
Bekasi,Bekasi Kayuringin,2026-05-06 00:00:00,45,45,23,,60,13,0,1,,,,,
Jakarta,The Pakubuwono Menteng,2026-05-06 00:11:49,100,100,37,78,,,,,58,29.1,,,
Depok,Cinere - Nafas,2026-05-06 00:11:32,156,156,60,128,,,,,67,27,,,
Bogor,Kabupaten Bogor Leuwiliang,2026-05-06 00:00:00,80,58,25,,4,9,0,80,,,,,
Tangerang,Tangerang Pasir Jaya,2026-05-06 00:00:00,68,68,34,,58,63,0,65,,,,,
Bekasi,Bekasi Kayuringin,2026-05-06 00:00:00,45,45,23,,60,13,0,1,,,,,
Jakarta,The Pakubuwono Menteng,2026-05-06 00:13:49,101,101,37,78,,,,,58,29.1,,,
Depok,Cinere - Nafas,2026-05-06 00:13:32,159,159,62,133,,,,,67,27,,,
Bogor,Kabupaten Bogor Leuwiliang,2026-05-06 00:00:00,80,58,25,,4,9,0,80,,,,,
Tangerang,Tangerang Pasir Jaya,2026-05-06 00:00:00,68,68,34,,58,63,0,65,,,,,
Bekasi,Bekasi Kayuringin,2026-05-06 00:00:00,45,45,23,,60,13,0,1,,,,,
Jakarta,The Pakubuwono Menteng,2026-05-06 00:14:49,103,103,40,79,,,,,58,29.1,,,
Depok,Cinere - Nafas,2026-05-06 00:14:32,160,160,62,135,,,,,67,27,,,
Bogor,Kabupaten Bogor Leuwiliang,2026-05-06 00:00:00,80,58,25,,4,9,0,80,,,,,
Tangerang,Tangerang Pasir Jaya,2026-05-06 00:00:00,68,68,34,,58,63,0,65,,,,,
Bekasi,Bekasi Kayuringin,2026-05-06 00:00:00,45,45,23,,60,13,0,1,,,,,
Jakarta,The Pakubuwono Menteng,2026-05-06 00:15:49,101,101,38,76,,,,,58,29.1,,,
Depok,Cinere - Nafas,2026-05-06 00:15:32,159,159,62,136,,,,,67,27,,,
Bogor,Kabupaten Bogor Leuwiliang,2026-05-06 00:00:00,80,58,25,,4,9,0,80,,,,,
Tangerang,Tangerang Pasir Jaya,2026-05-06 00:00:00,68,68,34,,58,63,0,65,,,,,
Bekasi,Bekasi Kayuringin,2026-05-06 00:00:00,45,45,23,,60,13,0,1,,,,,
Jakarta,The Pakubuwono Menteng,2026-05-06 00:15:49,101,101,38,76,,,,,58,29.1,,,
Depok,Cinere - Nafas,2026-05-06 00:16:32,160,160,63,136,,,,,67,27,,,
Bogor,Kabupaten Bogor Leuwiliang,2026-05-06 00:00:00,80,58,25,,4,9,0,80,,,,,
Tangerang,Tangerang Pasir Jaya,2026-05-06 00:00:00,68,68,34,,58,63,0,65,,,,,
Bekasi,Bekasi Kayuringin,2026-05-06 00:00:00,45,45,23,,60,13,0,1,,,,,
Jakarta,The Pakubuwono Menteng,2026-05-06 00:16:49,99,99,39,78,,,,,58,29.1,,,
Depok,Cinere - Nafas,2026-05-06 00:16:32,160,160,63,136,,,,,67,27,,,
Bogor,Kabupaten Bogor Leuwiliang,2026-05-06 00:00:00,80,58,25,,4,9,0,80,,,,,
Tangerang,Tangerang Pasir Jaya,2026-05-06 00:00:00,68,68,34,,58,63,0,65,,,,,
Bekasi,Bekasi Kayuringin,2026-05-06 00:00:00,45,45,23,,60,13,0,1,,,,,
Jakarta,The Pakubuwono Menteng,2026-05-06 00:17:49,96,96,36,76,,,,,58,29.1,,,
Depok,Cinere - Nafas,2026-05-06 00:18:32,160,160,62,138,,,,,67,27,,,
Bogor,Kabupaten Bogor Leuwiliang,2026-05-06 00:00:00,80,58,25,,4,9,0,80,,,,,
Tangerang,Tangerang Pasir Jaya,2026-05-06 00:00:00,68,68,34,,58,63,0,65,,,,,
Bekasi,Bekasi Kayuringin,2026-05-06 00:00:00,45,45,23,,60,13,0,1,,,,,
Jakarta,The Pakubuwono Menteng,2026-05-06 00:20:49,108,108,41,81,,,,,58,29.1,,,
Depok,Cinere - Nafas,2026-05-06 00:20:32,161,161,63,145,,,,,67,27,,,
Bogor,Kabupaten Bogor Leuwiliang,2026-05-06 00:00:00,80,58,25,,4,9,0,80,,,,,
Tangerang,Tangerang Pasir Jaya,2026-05-06 00:00:00,68,68,34,,58,63,0,65,,,,,
Bekasi,Bekasi Kayuringin,2026-05-06 00:00:00,45,45,23,,60,13,0,1,,,,,
Jakarta,The Pakubuwono Menteng,2026-05-06 00:21:49,103,103,40,79,,,,,58,29.2,,,
Depok,Cinere - Nafas,2026-05-06 00:21:33,161,161,62,140,,,,,67,27,,,
Bogor,Kabupaten Bogor Leuwiliang,2026-05-06 00:00:00,80,58,25,,4,9,0,80,,,,,
Tangerang,Tangerang Pasir Jaya,2026-05-06 00:00:00,68,68,34,,58,63,0,65,,,,,
Bekasi,Bekasi Kayuringin,2026-05-06 00:00:00,45,45,23,,60,13,0,1,,,,,
Jakarta,The Pakubuwono Menteng,2026-05-06 00:22:49,108,108,41,81,,,,,58,29.2,,,
Depok,Cinere - Nafas,2026-05-06 00:22:32,160,160,62,136,,,,,68,27,,,
Bogor,Kabupaten Bogor Leuwiliang,2026-05-06 00:00:00,80,58,25,,4,9,0,80,,,,,
Tangerang,Tangerang Pasir Jaya,2026-05-06 00:00:00,68,68,34,,58,63,0,65,,,,,
Bekasi,Bekasi Kayuringin,2026-05-06 00:00:00,45,45,23,,60,13,0,1,,,,,
Jakarta,The Pakubuwono Menteng,2026-05-06 00:23:49,112,112,45,83,,,,,58,29.1,,,
Depok,Cinere - Nafas,2026-05-06 00:23:32,160,160,62,138,,,,,67,27,,,
Bogor,Kabupaten Bogor Leuwiliang,2026-05-06 00:00:00,80,58,25,,4,9,0,80,,,,,
Tangerang,Tangerang Pasir Jaya,2026-05-06 00:00:00,68,68,34,,58,63,0,65,,,,,
Bekasi,Bekasi Kayuringin,2026-05-06 00:00:00,45,45,23,,60,13,0,1,,,,,
Jakarta,The Pakubuwono Menteng,2026-05-06 00:24:49,107,107,41,81,,,,,58,29.2,,,
Depok,Cinere - Nafas,2026-05-06 00:24:33,160,160,62,138,,,,,67,26.9,,,
Bogor,Kabupaten Bogor Leuwiliang,2026-05-06 00:00:00,80,58,25,,4,9,0,80,,,,,
Tangerang,Tangerang Pasir Jaya,2026-05-06 00:00:00,68,68,34,,58,63,0,65,,,,,
Bekasi,Bekasi Kayuringin,2026-05-06 00:00:00,45,45,23,,60,13,0,1,,,,,
Jakarta,The Pakubuwono Menteng,2026-05-06 00:25:49,101,101,38,78,,,,,58,29.2,,,
Depok,Cinere - Nafas,2026-05-06 00:25:32,159,159,62,135,,,,,68,27,,,
Bogor,Kabupaten Bogor Leuwiliang,2026-05-06 00:00:00,80,58,25,,4,9,0,80,,,,,
Tangerang,Tangerang Pasir Jaya,2026-05-06 00:00:00,68,68,34,,58,63,0,65,,,,,
Bekasi,Bekasi Kayuringin,2026-05-06 00:00:00,45,45,23,,60,13,0,1,,,,,
Jakarta,The Pakubuwono Menteng,2026-05-06 00:26:49,99,99,36,77,,,,,58,29.2,,,
Depok,Cinere - Nafas,2026-05-06 00:26:32,160,160,62,138,,,,,68,27,,,
Bogor,Kabupaten Bogor Leuwiliang,2026-05-06 00:00:00,80,58,25,,4,9,0,80,,,,,
Tangerang,Tangerang Pasir Jaya,2026-05-06 00:00:00,68,68,34,,58,63,0,65,,,,,
Bekasi,Bekasi Kayuringin,2026-05-06 00:00:00,45,45,23,,60,13,0,1,,,,,
Jakarta,The Pakubuwono Menteng,2026-05-06 00:29:49,98,98,37,75,,,,,58,29.2,,,
Depok,Cinere - Nafas,2026-05-06 00:29:33,160,160,63,140,,,,,67,26.9,,,
Bogor,Kabupaten Bogor Leuwiliang,2026-05-06 00:00:00,80,58,25,,4,9,0,80,,,,,
Tangerang,Tangerang Pasir Jaya,2026-05-06 00:00:00,68,68,34,,58,63,0,65,,,,,
Bekasi,Bekasi Kayuringin,2026-05-06 00:00:00,45,45,23,,60,13,0,1,,,,,
Jakarta,The Pakubuwono Menteng,2026-05-06 00:30:49,101,101,38,78,,,,,58,29.1,,,
Depok,Cinere - Nafas,2026-05-06 00:30:33,161,161,63,140,,,,,67,27,,,
Bogor,Kabupaten Bogor Leuwiliang,2026-05-06 00:00:00,80,58,25,,4,9,0,80,,,,,
Tangerang,Tangerang Pasir Jaya,2026-05-06 00:00:00,68,68,34,,58,63,0,65,,,,,
Bekasi,Bekasi Kayuringin,2026-05-06 00:00:00,45,45,23,,60,13,0,1,,,,,
Jakarta,The Pakubuwono Menteng,2026-05-06 00:31:49,111,111,44,83,,,,,58,29.2,,,
Depok,Cinere - Nafas,2026-05-06 00:31:33,161,161,63,140,,,,,67,26.9,,,
Bogor,Kabupaten Bogor Leuwiliang,2026-05-06 00:00:00,80,58,25,,4,9,0,80,,,,,
Tangerang,Tangerang Pasir Jaya,2026-05-06 00:00:00,68,68,34,,58,63,0,65,,,,,
Bekasi,Bekasi Kayuringin,2026-05-06 00:00:00,45,45,23,,60,13,0,1,,,,,
Jakarta,The Pakubuwono Menteng,2026-05-06 00:31:49,111,111,44,83,,,,,58,29.2,,,
Depok,Cinere - Nafas,2026-05-06 00:31:33,161,161,63,140,,,,,67,26.9,,,
Bogor,Kabupaten Bogor Leuwiliang,2026-05-06 00:00:00,80,58,25,,4,9,0,80,,,,,
Tangerang,Tangerang Pasir Jaya,2026-05-06 00:00:00,68,68,34,,58,63,0,65,,,,,
Bekasi,Bekasi Kayuringin,2026-05-06 00:00:00,45,45,23,,60,13,0,1,,,,,
Jakarta,The Pakubuwono Menteng,2026-05-06 00:32:49,111,111,43,83,,,,,58,29.2,,,
Depok,Cinere - Nafas,2026-05-06 00:32:33,160,160,62,140,,,,,67,26.9,,,
Bogor,Kabupaten Bogor Leuwiliang,2026-05-06 00:00:00,80,58,25,,4,9,0,80,,,,,
Tangerang,Tangerang Pasir Jaya,2026-05-06 00:00:00,68,68,34,,58,63,0,65,,,,,
Bekasi,Bekasi Kayuringin,2026-05-06 00:00:00,45,45,23,,60,13,0,1,,,,,
Jakarta,The Pakubuwono Menteng,2026-05-06 00:33:49,112,112,45,83,,,,,58,29.2,,,
Depok,Cinere - Nafas,2026-05-06 00:33:33,162,162,63,142,,,,,68,27,,,
Bogor,Kabupaten Bogor Leuwiliang,2026-05-06 00:00:00,80,58,25,,4,9,0,80,,,,,
Tangerang,Tangerang Pasir Jaya,2026-05-06 00:00:00,68,68,34,,58,63,0,65,,,,,
Bekasi,Bekasi Kayuringin,2026-05-06 00:00:00,45,45,23,,60,13,0,1,,,,,
Jakarta,The Pakubuwono Menteng,2026-05-06 00:35:49,105,105,40,79,,,,,58,29.1,,,
Depok,Cinere - Nafas,2026-05-06 00:35:33,160,160,63,136,,,,,68,26.9,,,
Bogor,Kabupaten Bogor Leuwiliang,2026-05-06 00:00:00,80,58,25,,4,9,0,80,,,,,
Tangerang,Tangerang Pasir Jaya,2026-05-06 00:00:00,68,68,34,,58,63,0,65,,,,,
Bekasi,Bekasi Kayuringin,2026-05-06 00:00:00,45,45,23,,60,13,0,1,,,,,
Jakarta,The Pakubuwono Menteng,2026-05-06 00:37:49,108,108,42,79,,,,,58,29.1,,,
Depok,Cinere - Nafas,2026-05-06 00:37:33,163,163,66,150,,,,,67,26.9,,,
Bogor,Kabupaten Bogor Leuwiliang,2026-05-06 00:00:00,80,58,25,,4,9,0,80,,,,,
Tangerang,Tangerang Pasir Jaya,2026-05-06 00:00:00,68,68,34,,58,63,0,65,,,,,
Bekasi,Bekasi Kayuringin,2026-05-06 00:00:00,45,45,23,,60,13,0,1,,,,,
Jakarta,The Pakubuwono Menteng,2026-05-06 00:38:49,107,107,41,80,,,,,58,29.1,,,
Depok,Cinere - Nafas,2026-05-06 00:38:33,166,166,68,151,,,,,67,27,,,
Bogor,Kabupaten Bogor Leuwiliang,2026-05-06 00:00:00,80,58,25,,4,9,0,80,,,,,
Tangerang,Tangerang Pasir Jaya,2026-05-06 00:00:00,68,68,34,,58,63,0,65,,,,,
Bekasi,Bekasi Kayuringin,2026-05-06 00:00:00,45,45,23,,60,13,0,1,,,,,
Jakarta,The Pakubuwono Menteng,2026-05-06 00:39:49,111,111,43,83,,,,,58,29.1,,,
Depok,Cinere - Nafas,2026-05-06 00:39:33,165,165,67,151,,,,,67,26.9,,,
Bogor,Kabupaten Bogor Leuwiliang,2026-05-06 00:00:00,80,58,25,,4,9,0,80,,,,,
Tangerang,Tangerang Pasir Jaya,2026-05-06 00:00:00,68,68,34,,58,63,0,65,,,,,
Bekasi,Bekasi Kayuringin,2026-05-06 00:00:00,45,45,23,,60,13,0,1,,,,,
Jakarta,The Pakubuwono Menteng,2026-05-06 00:40:49,114,114,45,83,,,,,58,29.1,,,
Depok,Cinere - Nafas,2026-05-06 00:40:33,166,166,69,151,,,,,67,26.9,,,
Bogor,Kabupaten Bogor Leuwiliang,2026-05-06 00:00:00,80,58,25,,4,9,0,80,,,,,
Tangerang,Tangerang Pasir Jaya,2026-05-06 00:00:00,68,68,34,,58,63,0,65,,,,,
Bekasi,Bekasi Kayuringin,2026-05-06 00:00:00,45,45,23,,60,13,0,1,,,,,
Jakarta,The Pakubuwono Menteng,2026-05-06 00:41:49,117,117,47,87,,,,,58,29.1,,,
Depok,Cinere - Nafas,2026-05-06 00:41:33,164,164,66,151,,,,,67,26.9,,,
Bogor,Kabupaten Bogor Leuwiliang,2026-05-06 00:00:00,80,58,25,,4,9,0,80,,,,,
Tangerang,Tangerang Pasir Jaya,2026-05-06 00:00:00,68,68,34,,58,63,0,65,,,,,
Bekasi,Bekasi Kayuringin,2026-05-06 00:00:00,45,45,23,,60,13,0,1,,,,,
Jakarta,The Pakubuwono Menteng,2026-05-06 00:42:49,113,113,45,84,,,,,58,29.1,,,
Depok,Cinere - Nafas,2026-05-06 00:42:33,165,165,67,151,,,,,67,26.9,,,
Bogor,Kabupaten Bogor Leuwiliang,2026-05-06 00:00:00,80,58,25,,4,9,0,80,,,,,
Tangerang,Tangerang Pasir Jaya,2026-05-06 00:00:00,68,68,34,,58,63,0,65,,,,,
Bekasi,Bekasi Kayuringin,2026-05-06 00:00:00,45,45,23,,60,13,0,1,,,,,
Jakarta,The Pakubuwono Menteng,2026-05-06 00:44:49,112,112,44,85,,,,,58,29.1,,,
Depok,Cinere - Nafas,2026-05-06 00:44:33,165,165,68,151,,,,,67,26.9,,,
Bogor,Kabupaten Bogor Leuwiliang,2026-05-06 00:00:00,80,58,25,,4,9,0,80,,,,,
Tangerang,Tangerang Pasir Jaya,2026-05-06 00:00:00,68,68,34,,58,63,0,65,,,,,
Bekasi,Bekasi Kayuringin,2026-05-06 00:00:00,45,45,23,,60,13,0,1,,,,,
Jakarta,The Pakubuwono Menteng,2026-05-06 00:44:49,112,112,44,85,,,,,58,29.1,,,
Depok,Cinere - Nafas,2026-05-06 00:45:33,164,164,66,151,,,,,67,26.9,,,
Bogor,Kabupaten Bogor Leuwiliang,2026-05-06 00:00:00,80,58,25,,4,9,0,80,,,,,
Tangerang,Tangerang Pasir Jaya,2026-05-06 00:00:00,68,68,34,,58,63,0,65,,,,,
Bekasi,Bekasi Kayuringin,2026-05-06 00:00:00,45,45,23,,60,13,0,1,,,,,
Jakarta,The Pakubuwono Menteng,2026-05-06 00:46:50,118,118,47,86,,,,,58,29.1,,,
Depok,Cinere - Nafas,2026-05-06 00:46:33,165,165,68,150,,,,,67,26.9,,,
Bogor,Kabupaten Bogor Leuwiliang,2026-05-06 00:00:00,80,58,25,,4,9,0,80,,,,,
Tangerang,Tangerang Pasir Jaya,2026-05-06 00:00:00,68,68,34,,58,63,0,65,,,,,
Bekasi,Bekasi Kayuringin,2026-05-06 00:00:00,45,45,23,,60,13,0,1,,,,,
Jakarta,The Pakubuwono Menteng,2026-05-06 00:47:49,111,111,44,83,,,,,58,29.1,,,
Depok,Cinere - Nafas,2026-05-06 00:47:33,165,165,69,151,,,,,68,26.9,,,
Bogor,Kabupaten Bogor Leuwiliang,2026-05-06 00:00:00,80,58,25,,4,9,0,80,,,,,
Tangerang,Tangerang Pasir Jaya,2026-05-06 00:00:00,68,68,34,,58,63,0,65,,,,,
Bekasi,Bekasi Kayuringin,2026-05-06 00:00:00,45,45,23,,60,13,0,1,,,,,
Jakarta,The Pakubuwono Menteng,2026-05-06 00:48:49,113,113,42,83,,,,,58,29.1,,,
Depok,Cinere - Nafas,2026-05-06 00:48:33,164,164,68,151,,,,,67,26.9,,,
Bogor,Kabupaten Bogor Leuwiliang,2026-05-06 00:00:00,80,58,25,,4,9,0,80,,,,,
Tangerang,Tangerang Pasir Jaya,2026-05-06 00:00:00,68,68,34,,58,63,0,65,,,,,
Bekasi,Bekasi Kayuringin,2026-05-06 00:00:00,45,45,23,,60,13,0,1,,,,,
Jakarta,The Pakubuwono Menteng,2026-05-06 00:49:49,114,114,44,83,,,,,58,29,,,
Depok,Cinere - Nafas,2026-05-06 00:49:33,165,165,67,150,,,,,68,26.9,,,
Bogor,Kabupaten Bogor Leuwiliang,2026-05-06 00:00:00,80,58,25,,4,9,0,80,,,,,
Tangerang,Tangerang Pasir Jaya,2026-05-06 00:00:00,68,68,34,,58,63,0,65,,,,,
Bekasi,Bekasi Kayuringin,2026-05-06 00:00:00,45,45,23,,60,13,0,1,,,,,
Jakarta,The Pakubuwono Menteng,2026-05-06 00:51:49,120,120,48,87,,,,,58,29,,,
Depok,Cinere - Nafas,2026-05-06 00:51:33,166,166,69,151,,,,,68,26.8,,,
Bogor,Kabupaten Bogor Leuwiliang,2026-05-06 00:00:00,80,58,25,,4,9,0,80,,,,,
Tangerang,Tangerang Pasir Jaya,2026-05-06 00:00:00,68,68,34,,58,63,0,65,,,,,
Bekasi,Bekasi Kayuringin,2026-05-06 00:00:00,45,45,23,,60,13,0,1,,,,,
Jakarta,The Pakubuwono Menteng,2026-05-06 00:52:49,119,119,47,88,,,,,58,29,,,
Depok,Cinere - Nafas,2026-05-06 00:52:33,167,167,70,152,,,,,68,26.8,,,
Bogor,Kabupaten Bogor Leuwiliang,2026-05-06 00:00:00,80,58,25,,4,9,0,80,,,,,
Tangerang,Tangerang Pasir Jaya,2026-05-06 00:00:00,68,68,34,,58,63,0,65,,,,,
Bekasi,Bekasi Kayuringin,2026-05-06 00:00:00,45,45,23,,60,13,0,1,,,,,
Jakarta,The Pakubuwono Menteng,2026-05-06 00:53:49,119,119,47,86,,,,,58,29,,,
Depok,Cinere - Nafas,2026-05-06 00:53:33,167,167,69,152,,,,,68,26.8,,,
Bogor,Kabupaten Bogor Leuwiliang,2026-05-06 00:00:00,80,58,25,,4,9,0,80,,,,,
Tangerang,Tangerang Pasir Jaya,2026-05-06 00:00:00,68,68,34,,58,63,0,65,,,,,
Bekasi,Bekasi Kayuringin,2026-05-06 00:00:00,45,45,23,,60,13,0,1,,,,,
Jakarta,The Pakubuwono Menteng,2026-05-06 00:55:49,124,124,49,90,,,,,58,29,,,
Depok,Cinere - Nafas,2026-05-06 00:55:33,170,170,73,154,,,,,68,26.8,,,
Bogor,Kabupaten Bogor Leuwiliang,2026-05-06 00:00:00,80,58,25,,4,9,0,80,,,,,
Tangerang,Tangerang Pasir Jaya,2026-05-06 00:00:00,68,68,34,,58,63,0,65,,,,,
Bekasi,Bekasi Kayuringin,2026-05-06 00:00:00,45,45,23,,60,13,0,1,,,,,
Jakarta,The Pakubuwono Menteng,2026-05-06 00:56:49,116,116,45,86,,,,,58,28.9,,,
Depok,Cinere - Nafas,2026-05-06 00:56:33,170,170,73,154,,,,,68,26.8,,,
Bogor,Kabupaten Bogor Leuwiliang,2026-05-06 00:00:00,80,58,25,,4,9,0,80,,,,,
Tangerang,Tangerang Pasir Jaya,2026-05-06 00:00:00,68,68,34,,58,63,0,65,,,,,
Bekasi,Bekasi Kayuringin,2026-05-06 00:00:00,45,45,23,,60,13,0,1,,,,,
Jakarta,The Pakubuwono Menteng,2026-05-06 00:57:49,118,118,47,86,,,,,58,28.9,,,
Depok,Cinere - Nafas,2026-05-06 00:57:33,171,171,74,154,,,,,68,26.7,,,
Bogor,Kabupaten Bogor Leuwiliang,2026-05-06 00:00:00,80,58,25,,4,9,0,80,,,,,
Tangerang,Tangerang Pasir Jaya,2026-05-06 00:00:00,68,68,34,,58,63,0,65,,,,,
Bekasi,Bekasi Kayuringin,2026-05-06 00:00:00,45,45,23,,60,13,0,1,,,,,
Jakarta,The Pakubuwono Menteng,2026-05-06 00:58:49,123,123,51,90,,,,,58,28.9,,,
Depok,Cinere - Nafas,2026-05-06 00:58:33,171,171,73,155,,,,,68,26.7,,,
Bogor,Kabupaten Bogor Leuwiliang,2026-05-06 00:00:00,80,58,25,,4,9,0,80,,,,,
Tangerang,Tangerang Pasir Jaya,2026-05-06 00:00:00,68,68,34,,58,63,0,65,,,,,
Bekasi,Bekasi Kayuringin,2026-05-06 00:00:00,45,45,23,,60,13,0,1,,,,,
Jakarta,The Pakubuwono Menteng,2026-05-06 00:59:49,123,123,51,90,,,,,59,28.9,,,
Depok,Cinere - Nafas,2026-05-06 00:59:33,171,171,74,154,,,,,68,26.8,,,
Bogor,Kabupaten Bogor Leuwiliang,2026-05-06 00:00:00,80,58,25,,4,9,0,80,,,,,
Tangerang,Tangerang Pasir Jaya,2026-05-06 00:00:00,68,68,34,,58,63,0,65,,,,,
Bekasi,Bekasi Kayuringin,2026-05-06 00:00:00,45,45,23,,60,13,0,1,,,,,
Jakarta,The Pakubuwono Menteng,2026-05-06 01:00:49,131,131,52,94,,,,,59,28.9,,,
Depok,Cinere - Nafas,2026-05-06 01:00:34,170,170,73,154,,,,,68,26.8,,,
Bogor,Kabupaten Bogor Leuwiliang,2026-05-06 00:00:00,80,58,25,,4,9,0,80,,,,,
Tangerang,Tangerang Pasir Jaya,2026-05-06 00:00:00,68,68,34,,58,63,0,65,,,,,
Bekasi,Bekasi Kayuringin,2026-05-06 00:00:00,45,45,23,,60,13,0,1,,,,,
Jakarta,The Pakubuwono Menteng,2026-05-06 01:01:49,123,123,50,89,,,,,59,28.9,,,
Depok,Cinere - Nafas,2026-05-06 01:01:33,172,172,74,155,,,,,68,26.8,,,
